tweet,label
Günaydin ??.. Gerçekten istemezdim bunu yapmayi #ÖzürDilerim ama Istanbula bu kadar çok Suriyeli yerlestirdigi için ben de #IBByeBoykot ediyorum !,nefret
"mineesenyel Çok yazik, gençlerimiz kar kis kiyamet savasiyor biraz saygili olun hayret ediyorum ya ne kadar düsüncesiz insanlar yaziklar olsun ikinci sayfa Office magazin sizde ne kadar meraklisiniz bunlarin abartili hareketlerini gönderiyorsunuz birakin ya kardesim hep beraber birlik olup para toplayip o sehitlerimizin ailesine yardim edin yurtdisinda böyle bir savas esnasinda herkes birlik olup 6 milyon $ toplayip öglenlerin ailesine yardim ediyorlar siz ne yapiyorsunuz elalemin abartili ask sahnelerini gönderiyorsunuz bu ne biçim Müslümanlik ne piçim insanlik benim içim aciyor askerlerimiz için yazik degil mi ana kuzulari na niye onlari düsünmüyorsunuz her seyi hükümet düsünsün oldu .ünlüler ve zenginler neden düsüncesiz hareket yapiyorlar ben hiç anlamis degilim bu insanlari, gençlerimiz savasta canlarina kaybediyorlar bunlarin hiç umurunda degil yaziklar olsun böyle videolari koymayin.",nefret
Suriyeli disinda giderm var LINK,nefret
kürt kardeslerimiz nur pkk pislik kahbe kallestir lgbti'ye degil annelere destek,nefret
Üstün olmak için Türk olmak kâfidir... Üstünlügünü arap'in çölü'nde arayanlara duyurulur...,nefret
"Bu insanlar ülkemizde yillardir efendi bir sekilde yasiyorlar. Hatta ben dogmadan önce de yasiyorlardi. Demek ki Irklar ile bir sikintimiz yok. Suriyeliler sikintili, hain, zalim bir millet olduklarini çok iyi gösterdiler. Bu bakimdan ülkemde Suriyeli istemiyorum. LINK",nefret
Fransiz Yahudilerinin kurdugu Galatasaray Yahudi oyunlarina hiz vermistir  #GSvKSM,nefret
"RUM kaşınıyor.
""Güney Kıbrıs’ın Limasol kentinde camiye saldıran alçaklar
Cami duvarına haç çizip “Türklere ölüm” yazdılar.
#EceliGelenİT cami duvarına... https://t.co/0zjcLj5gkU",nefret
"Batı bir hırıstıyan topluluğudur.
Kendinden olmayanı, kendisinin kölesi olarak görür.
Hala batı hayranı ahmaklar bunun farkında değil.
Kabukluya bayılıyorlar. https://t.co/vhDbtllxRn",nefret
Dün okudugum bir habere göre daha çok kayiplar yasayacagiz gibi.30 suriyeli doktor tus sinavi olmaksizn atanmis.bu nasl bir rezalettir. Zaten bnlarn yanls tedavileri sonucu bir çok vatandasmz ölmüs. Insan hayati bu hiç birsrye benzemez #aliemiriçinadalet,nefret
gnenekss bi kurtulamadik serefsiz erkeklerden,nefret
"Suriyeli cihatçi katiller akin akin geliyor, kendimiz aç kalip doyursak yetmez, adamlar s*kmek isteyecek..
SK",nefret
1 Suriyeli + 1 Afgan alsak kaça bırakırsın fiş de almıycaz https://t.co/cGg9h6dIKU,nefret
Trabzon ve Dogu vilayetlerini Rum ve Ermeni Çetelerin saldirilarindan korumak için baslayan bu kutlu yürüyüs misak-i milli sinirlari içerisinde vatan bir bütündür bölünemeze dönüsmüstür. Bir Ermeni çetesi olan @USER ye de gereken yapilacaktir.,nefret
LINK Sahib çik Türkiyem bu Kürt Türk meselesi degil bu Büyük Israil projesinin uzantilari Arzimukaddese yolaçma isi burda dogulu kardeslerimizi seçtiler bunuda ermeni ve vatan haini kim varsa onlarla devam ettiriyorlar yeter yeter bu zalimlerin yaptigi ses ver,nefret
"Ermeniler aslında Rus, İngiliz ve Fransızlar tarafından suistimal edilmiştir. Ayrıca Ermeni lobisi denilen oluşum da Ermenistan'daki Ermenilerin daha iyi bir hayat yaşaması için uğraşmıyor.",nefret
mekanda yunan lavuga cok fena kitlendim gozlerini kaciriyor denyo,nefret
"Bu coğrafya da 
Yahudi ler 2 isimli
Hiristiyan lar 2 isimli 
 Müslümanları kandırmak için olsa gerek!!!
bi adı Mehmet diğeri Şimon",nefret
#7eylül #aydin #yunan ı denize dökmeye 2 gün kaldı. #sanaborçluyuzatam https://t.co/ZWOJVbIt61,nefret
"Rumlar türkler savasmadan 
Kiyamet kopmayacak 
savas oldu bitti  
hocama söyleyin @USER
2018 afrin 
baska Rum ariyorsunuz
@USER",nefret
Bir mesele anlaşılmadan bu ülkede dönen dolapları anlamak imkansızdır. Özellikle osmanlı sonra da cumhuriyetin ilk yılları olmak üzere bu ülkeye kabul edilen yaklaşık bir milyon YAHUDİ! İspanyadayken Katolik buraya gelince Müslüman ayaklarına yatan dönmeler! Samuel Eto'o,nefret
gözümüz aydin yeni suriyeli akimi geliyor erdogan kendi agzi ile diyor #ibbyeboykot #israf #yenikapi #birkezolsuntepkikoyun #suriyelileristemiyoruz #suriyeliler,nefret
#Turkey about #Italy #France #IntersectionNews Kurnaz Rumlar harekete geçti! Italya ve Fransa'ya Dogu Akdeniz'de yeni ruhsat! LINK Shared through @USER,nefret
yunan'i izmir'den tam kovamamislar ya. dedem 18 yasinda selanik'ten gelmis. yüzmeyi de bilmiyor zaten. üzgünüm ama mission failed!,nefret
Bu ermeni oyununu zulmünü Kürt Annelerimizin duasi çözecek INSAALLAH....#AnnelerDireniyor,nefret
"05.09.1921
Cephemizin merkez ve sag kanadina yapilan Yunan saldirilari epey gevsedi Baskomutanligimiz, Yunanlilarin gücünün tükendigini anladi ve simdi saldirma zamani

98 yil sonra yürüyüsümüz devam ediyor Gazi Tepe

Devam Edecek

@USER @USER @USER LINK",nefret
evcil hayvaninizla fotograf çekilmeyi nasil basariyorsunuz. benimki kamerayi görünce vergi görmüs suriyeli gibi kaçiyor da.,nefret
çabalayarak bir üniversite kazanıyorsun. piç kurusu suriyeli çıkıp seni boğaz kesmeyle tehdit ediyor. Böyle düzenin ....,nefret
"Dünyayı sömüren, müslümanları çoluk çocuk demeden katleden hıristiyan dünyası değilmiş gibi, barıştan, dostluktan söz etmesi ne kadar iki yüzlü olduklarının en açık göstergesi. https://t.co/iePXirAAtt",nefret
"Fişlerseniz https://t.co/k3FbRG21BX kulu memnun etmek için yaratilmadik .Rabbimiz razıysa. Sizin ehemmiyetiniz yok.Artik bu zihniyete gereken yapılmalı.bizim düşünemeyen müslümanlar halen neyi bekliyor .uyanın artık bunlar ya ermeni ya yahudi   asilli
#KabeyiSavunanFişleniyor",nefret
siyah5737@USER ne kadar Yahudi ermeni Hiristiyan bozmasi Müslüman dönmesi varsa burada kutlariz oh derler 3 5 agac için götünü yirtanlar burada katleder Allahtan Avrupa birligi almiyor utanmasalar vatani da satar bunlar,nefret
"Teröristler
Türk Düşmanları
Vatan Hainleri
Ermeni Uşakları
Fettoş İb.leri
Asalak Yaratıklar

ACI ÇEKEN ANALARA ÇOCUKLARINI VERİN",nefret
"Soyu ermeni olan nerden bilecek ki kürdü? 

#BirKezOlsunTepkiKoyun https://t.co/BVnW6Uf5FA",nefret
"Ne kadar yunan artigi yahut ermeni tohumu varsa, Temel beye 'ingiliz temel' diyor. LINK",nefret
#7Eylül Aydın'ın kurtuluşu muzafferdir. Yunan mezaliminde kan kokan şehiri kurtaran yiğitler... https://t.co/cebeLTsrZi,nefret
"Bir millet düsünün 1876 dan beri savasan ülkesi isgal edilmis varini yogunu ortaya koyup kadiniyla yaslisiyla savasip ülke kazanmis.
TÜRK.

Bir millet düsünün ülkesine bikaç bomba atildi diye anayi baciyi orada birakip istanbula kaçmis.
suriyeli
     #SivasKongresi",nefret
Ne açi bin yildir dünyaya jandarmalik yaparken 403 yil yönettigimiz kiytirik Yunan'dan kurtulduk diye kurtulus günleri düzenlemek Kemalizm budur çünkü yalanlarla dolu kurgu,nefret
CHPkk zülümdür ahlaksizliktir Dinsizliktir diktatörlüktür hainliktir Türk ve islama karsi kurulan bir Yahudi projesidir LINK,nefret
"Pkk'lı Teröristlerin Ve Ermeni Canilerin Yılmaz Savunucusu Canan Kaftancıoğlu 9 Yıl 8 Ay 20 Gün Hapse Mahkum Edildi.

Var Olsun Devlet 
Var Olsun Millet https://t.co/BA2R6nmSfX",nefret
"Suriyeli asakaklar Anneannenizden örnek al ,gidib destek olun sülükler. LINK",nefret
"70 yıldır, bozuk amaçlarını, soylarını, suçlarını din, ideoloji ve toplumsal değerler ile saklayıp, aldatan, yahudi/hristiyan rusların (laz-çerkez-gürcü-ermeni) yönetiminde, yahudi/hristiyan abd eyaletiyiz.
MİT DEVLET DEMEKTİR!
MİT çerkezde/rus, hükümet gürcüde/rus!
BİRLİK TÜRK https://t.co/aexStGa2A0",nefret
 Arda turan Caner kurtarsin seni simdi hadi amk ekosu??????,nefret
suriyeli muhammedi yakalarlarsa  öttürecekler yakaladıkları yerde halepten gelmiş burayı karıştırdı gitti,nefret
"Hırsız Tayyip tagini görünce insanlıktan nefret ettim. Meğer ne çok p*ç varmış bu ülkede... ne çok nankör varmış.. ne çok kripto yahudi uşağı avengelist papaz yamağı varmış.. 
Bu tagi açanları, açanlara destek olanları, görünce sevinen sevindikçe kişneyenler! Tövbe tövbe... 🤬",nefret
"o gece ""ailecek"" iyi horladık :))) bugün biri Rakı'dan kaçar, diğeri UZO'ya takılır, ""yunan tohumu"" da deel emme :))) Ama sırf ""erken yaşta rakıya başlamışım"" dedirtmek amaçlı ise, ZARAR.... Çay bile içirmezlerdi bebekken (anlatılanlara göre) en basitinden, uyuşturucu bağımlısı",nefret
Taymda inanılmaz derecede devrimci Kürt maskesi takmış boklar var !!!,nefret
Ülke de ne kadar Suriyeli savunucusu varsa anasini avradini sikiyim.,nefret
"#BirZamanlarKibris Dizisi ne kadar ses getirdi yahu.
Simdiden hazimsizlik yasayanlar belirmeye basladi.
Rum bile daha baslamadi elestirmeye bunlar basladi sayip sövmeye, içimizde ki Rumlar baslikli bir dizi da çekilip yayinlansin bence.",nefret
"Sanki yunan isgali !
#5816YasasiInsanHaklarinaDarbedir 
#5816YasasiInsanHaklarinaDarbedir LINK",nefret
"#Akpcocuklari Benimde polis jandarma Yahudi'nin emriyle peşimde koşuyor
Ama bir türlü üzerimde mal yakalayamadılar
Ama maskem boynumda diye ceza kesmekle yetindiler
YAHUDİLER ÖLECEK
YAHUDİLER ÖLECEK
YAHUDİLER ÖLECEK",nefret
"Kürt kimligi, Kürtçe anadil Bayraktarligi yapanlarin alayi Ermeni, Rum, Yahudi kirmasi..

Kendi kimlikleri gizliyken Kürtçülük yapan Ermeni, Rum, Yahudiler Kürtleri çok mu seviyorlar?
Kendi kimlikleri önemsiz mi?",nefret
"Su suriyeliler biraz fazla olmaya baslamadimi?türkiyenin bilmem neresinde bir çocugun gözünü kasiklami ne biseyle çikartmislar Türkiye'deki siyahiler bile söyle söylüyor""biz insanlar rahatsiz olmasin diye plajlara girmiyoruz ama bir Suriyeli bir kadini rahatça orda t@USER!z ediyor""",nefret
"2. EL ARAC ALMAK ICIN 
MUSLUMAN ULKESINDE 
GAVUR EZIYETI CEKIYOZ 
#Araçalamiyoruz",nefret
"Algici , kansiz , Yahudi kirmasinin usagi#SeytaninAvukatiRidvan",nefret
ALLAHsiz serefsizler. Yahudi KOÇun Türk Milletini Futbol üzerinden ayristirmasini izlemeyecegiz. O koltuklara sizi ters çevirip oturtacagiz o.ç.lari  #nihatözdemiristifa,nefret
"pkkyi öven kim varsa onun yaninda durup hdpli piçleri kim sivazliyorsa, az bekleyin Türkçüler gelecek. Sizi o televizyonlardan söküp alacaklar. Agziniza siçtigim pis lagim agizli ermeni seviciler.",nefret
"05 Eylül: Nazilli, Salihli ve Alasehir Yunan isgalinden kurtulusu
7 Eylül: Aydinin kurtulusu
... 
15 Ekim: Asiklar bayrami- Kirsehir
...
22 Kasim: Kennedy anmasi- Abd
...
14 Aralik: Hegel anmasi- Almanya

Uzar gider.. LINK",nefret
"Hukuk devleti dedigin Türk milletini ve dinini devletin kurumlarina sokmama fakirlestirme bölme adkeri polisi mayina sürme, banka hortuumlama rejimiydi solteker. Türk milletinin adaletini begenöiyen Ermeniler ermenistana Rumlar Yonanistana! LINK",nefret
"Cumhuriyeten ilanından sonra Türkçe kimlik Türkçe İsim alan Bize benzeyen adı Ahmet mehmet ali hasan  hüseyin osman olupta, 
Sabataist Yahudi Ermeni dönmeler Rum bozuntuları o kadar çok ki,  Bunlar 100 yıldır Türkiyenin ayağa kalkmasını istemeyen Türkiye Düşmanlarıdır. https://t.co/TGRP6sGHkp",nefret
Türk vatandasligindan çik evli kadinlara ve bundan önce Fatih Terime satasmalarin yeterli piç,nefret
Tuncelilerde bunu derdi PKK bizden degil Ermeni bunlar derlerdi LINK,nefret
"3,5 Tane Gavur Ermeni Dölü Şerefsiz  Ülkede Tecavüz Yapıyor Kadın Kız Öldürüyor,3,5 Tane Gavur Ermeni KadınÇıkıp KocalarınıÖldürüyor,3,5 Tanesi KarılarınıÖldürüyor,Onların Yüzünden HerkesBirbirinden Şüpheleniyor,Bütün Kızlar Bütün Erkekler Bütün Aileler Birbirinden Şüpheleniyor..",nefret
Pkk Kürt’lere değil Kürt görünümünde Ermenilere hizmet etmektedir. Amaçları büyük İsrail ve büyük ermeni devleti kurmaktır. Kürt’leri de bu amaçla maşa olarak kullanmaktalar. Çok şükür ki korkusuz anneler sonunda seslerini çıkarma cesareti gösterdiler. https://t.co/gI0eBCtuo0,nefret
"Budur.
1071'de, Bizanslilarla savaştık.
Rum yahudisi barzani Kürt lider ise, kürtler kim? TÜRK ve Türkmen'den devşirme Kürt ayrı. 
Rus/rum yahudisi gürcü retö TÜRK DEVLETİNİN başında ise, TÜRK nerede?
pkk, ermeni/rus hristiyan terör örgütü.
Kürtçe alfabe rusya'dan.
Anlayanlara! https://t.co/Q60c3ib7vY",nefret
TÜRKIYE ABAZALARIN IDÖLÜDÜR ARDA TURAN ??,nefret
"Dersimli #BakkalKemal'in #Kuşadası'na tayin ettiği Siverekli prensi #ÖmerGünel Kuşadası'nın #Yunan işgalinden kurtuluşu haftasında halkın aklıyla böyle alay etme cüreti gösteriyor:

#KemalKılıçdaroğlu #YeniCHP #7Eylül
Halk alçakları kovacak! https://t.co/8epqPabH91",nefret
"Bir ermeni veya rum, çinli gibi tarihi düsmanlarim hayatimi bile kurtarsa ona Türk dostu gözüyle bakmam.Kesin gelecekte  kendi siyasetine yatirim amaçli yardimima kostugunu düsünürüm.??",nefret
"Papaları, Hristiyan işgalci dindaşlarının daha çok masum insanı katletmek için ayin-dua seansı düzenlemekle meşguldüler. Şimdi aynı inancın tek lideri olan Papa Francis “katilin cinayet mahalline dönüşü” gibi yerle yeksan ettikleri Irak'ı ziyaret ediyor. https://t.co/XkbqKIGl8d",nefret
Bu ne olm her yer arap kaynıyo,nefret
"28 Ocak 1992- Hankendi yakinlari

Agdam'dan Susa'ya giden, içinde sivillerin oldugu helikopter, Ermeni teröristleri tarafindan düsürüldü. Terör olayinda kadinlar ve çocuklar dahil 44 ve 3 pilot Azerbaycanli sehit oldu. LINK",nefret
"Ermeniler ve Rumlar, Türk hakimiyetinin olmadığı her yerde kalan sivil Türkleri öldürdüler. Ben Yalova'da büyüdüm, bunları yaşayan son nesili gördüm. Atatürk, Türkler, Marmara,Ege Türkleri için kurtarıcı. https://t.co/gw8uTpFrhf",nefret
Arap sevici zeynep karatas nerede https://t.co/4t2uWmFKHN,nefret
relfdmrkya Biri Ermeni'ydi iyi olmus yazmis. Aralarinda iyisi de var kötüsü de var. Insanlari bu sekilde ayirmayi birakin. Türkiye'de de en çok hakarete maruz kalan sanatçi benim fikrimce. Gözünde ki rahatsizlik çocukluktan itibaren çogu kisinin basina gelebilecek bir sey. Ha adam bu durumu silkemiyor orasi ayri.,nefret
hosgörü ve baris dini islamda bugün! pakistan'da yobaz bir meyva saticisi müslüman bir kadinin muhammed'in yasakladigini iddia ettigi kiyafetleri giyerek bisiklete binmesinin kendisini utandirdigini söylüyor! bizde senin varligindan utandik müslüman!,nefret
Altı üstü Eko belediye bşk. Halkı tehdit ediyor. Belediye başkanısınız tehdit ediyorsunuz. Olur da bu millet gaflete düşer de iktidara gelir iseniz. Dinsiz imansız üç yahudi den daha beterini yaparsınız. https://t.co/AcUnrDD04c,nefret
ensar muhacir benzetimlerini bir çirpida geçelim... onlar suriyeli olgusuna toplumsal onay boyutu kazandirmak için piyasaya sürülmüs lakirdilar!...,nefret
"Ha Timur'un filleri, ha recepin suriyeli'leri.
Bu doymak bilmeyen canlıların yükü hep anadolu insanına yük oldu.",nefret
"Yahudi güdümünde çalışan , Dış mihrap'ların tetikçiliğini yapan @FOXhaber kanalı, yine  İzmirli çiftçi lere yardım yapılmıyor diye bir algı operasyonuna girişti, Bakanlık bu yalan belgelerle çürüttü, @FOXhaber'in Dış güçlerin kanalı olduğu gerçeği ortaya çıkmıştır...",nefret
"#SON #DAKIKA.ARTIK BU ZIHIYETSIZLIGE DUR DEME ZAMANIDIR.kizlarimiz Çocuklarimiz tehlike altindalar duyarsiz kalmayalim.yüce Türk Milleti.??????????

Suriyeli 10 siginmacinin Denizlinin Kale ilçesindeki 14 yasindaki N.D. isimli kiz çocuguna tecavüz ettigi iddia edildi.
polis ?????? LINK",nefret
"Arkadaslar çok afedersiniz ama bu amina KODUGUmun bazi yandas medyalari (ATV,startv,TRT,Ahaber) Suriyeli yavsaklar taciz kavga gibi olaylara karistigi zaman neden yabanci uyruklu diyorlar ANANIZ SIKIM SIZIN COK ÜZGÜNÜM ARKADASLAR TEKRARDAN",nefret
#AnnelerDireniyor Hdpkk kürtlükle kürtlerle alakası olmayan müslüman kürtlere zulmetmek için kurulmuş bi ermeni oluşumudur,nefret
"Fakirlik :(
ülkemin güzel insanları canlar can,  sen bunları doyur bak ev ver kıyafet ver aş ver,,,    suriyeli hayinlere bakacağına... https://t.co/vcQR5xDxn6",nefret
"Turgutlu İlçemiz, 29 Mayıs 1919’den  7 Eylül 1922’ye kadar Yunan işgali altında kalmıştır.İlçedeki yangınların ardından 7 Eylül 1922’de Turgutlu düşman işgalinden kurtarılmıştır. Memleketin her karışında emeği olan Aziz şehitlerimizi rahmet ve minnetle anıyoruz
#Manisa #Turgutlu https://t.co/EznUIRwDFH",nefret
"#TürkTelekom özelleştirilerek Arap şirketi olan Ojer e satıldı ve araplar Türkiye de alt yapıya hiç bir şekilde yatırım yapmadan sadece fatura paket fiyatlarını artırarak Türk halkına akp iktarı ile büyük kazık attılar. 3.5 G, 4.5 G vardı hani ne oldu? 5,8 #deprem de yok oldu.",nefret
hoşgörü ve barış dini islamda bugün! pakistan'da yobaz bir meyva satıcısı müslüman bir kadının muhammed'in yasakladığını iddia ettiği kıyafetleri giyerek bisiklete binmesinin kendisini utandırdığını söylüyor! bizde senin varlığından utandık müslüman!,nefret
7 Eylül; Türk Ordusunun Başkomutan Mustafa Kemal Atatürk önderliğinde Aydın'ın Yunan İşgalinden Kurtuluş Günüdür. Kurtuluş Günümüz Kutlu Olsun 🇹🇷🇹🇷,nefret
Hastanedeyim önüm arkam sagim solum suriyeli,nefret
Ankara'da Suriyeli bir sahistan 14 bin paket kaçak ilaç çikti... #Ankara LINK,nefret
Millet yemek atiyor. Müslüman mi gavur tohumu mu  bilemiyorum ben. ??,nefret
senin KABILENI SIKEYIM AQ SURIYELI GO HOME YETER AMK YETER DINDEN IMANDAN çiktik!!,nefret
"satılık yahudi ve ingiliz piyonları görevlerini icra ediyor.şaşırmamak lazım..
Lübnan'da Türk Büyükelçiliği'ne saldırı https://t.co/S0gWjkwjTv",nefret
Serefsizler hainler Atamizi anmadi..Düsününki Musevi ve Hristiyan cemaatler andi Atasini. Utanin soysuz Arap soylari..,nefret
"Kendi ülkesinden kaçan Suriyeli Işid teröristi müptezele ne zaman işlem yapacaksın @suleymansoylu burası “Türkiye Cumhuriyeti Devleti” canımız sıkılıyor! 
#MuhammedNurTutuklansın",nefret
"1-Tüm yetkilerin tek adama geçmesi için önce senatoyu kaldirttilar, sonra TBMM islevsiz birakildi, sonra vesayet tartismalari baslatildi ve son olarak sira T.C. Devletini tamamen yok edecek bu talebe geldi. Buna Ingiliz Oyunu denir. RTE bu ülkeyi Ingiliz Yahudi Bankerlere satiyor LINK",nefret
"Mevcut iktidar basimizdan gidip,milliyeçilik narasi atip, arap sevicilerle ittifak yapanlar yok olunca,Türk gibi yasayip,Türk gibi davranmaya baslayinca,hepsi olur hocam. LINK",nefret
Bugün bi grup oğlan suriyeli gördüm moralim bozuldu yine,nefret
saçımı düz yapıyorum suriyeli diyorlar kıvırcık bırakıyorum şehinşah özentisi diyorlar olum siktirin gidin lan mal mısınız aq,nefret
gamze3047 Anasindan firlayan sarkici yaparsaniz sonumuz nereye gidiyi merak konusu lanet kari popo sallayarak mars söylemis #dogus ucuz kurtuldu bu kariden??,nefret
